x,y,radius
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
197,1,12.5400362015
193,1,22.022813797
190,1,24.0469284058
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
100,58,24.8755435944
0,0,0
0,0,0
67,75,24.9198036194
40,95,24.9938564301
0,0,0
17,115,24.7502822876
11,124,24.8896484375
10,127,24.3781585693
9,133,24.534450531
10,135,23.6746463776
8,142,24.3699474335
8,144,23.5850524902
5,148,23.6238765717
3,148,22.7706947327
2,151,22.0908203125
110,30,14.9253997803
106,33,14.5603199005
102,34,14.8071928024
94,38,14.24010849
91,39,14.5603199005
81,43,14.430970192
75,45,14.5632305145
73,48,13.9536838531
68,50,13.4630117416
67,49,14.430970192
62,53,14.3179216385
59,55,14.8071928024
54,57,14.1143102646
53,57,13.6072015762
49,60,13.3422746658
47,61,13.8294172287
43,63,13.8388996124
40,65,13.1794204712
37,67,13.9405174255
35,69,13.0113811493
31,70,13.6417531967
29,72,13.2575521469
21,77,13.2854299545
18,78,13.9464254379
12,86,13.1764478683
7,91,11.6799860001
3,96,11.4701700211
2,97,10.8493900299
1,99,8.1395101547
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
584,1,18.0624904633
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
625,22,23.6988048553
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55,1,8.5587215424
58,1,9.5525865555
60,1,10.5476112366
62,1,11.045460701
62,1,10.6067018509
61,1,10.0499753952
60,1,11.045460701
60,1,12.5400362015
62,2,13.6474437714
63,2,14.6373815536
64,5,15.3638792038
64,7,16.0996742249
66,12,16.4134464264
67,15,17.0428104401
65,19,16.688419342
65,21,15.7243366241
67,26,15.8966531754
68,29,15.9531564713
68,33,16.1053199768
68,35,16.145898819
69,42,15.9971084595
70,43,16.6937503815
72,49,16.0486927032
72,52,16.4768199921
72,56,16.4810123444
73,58,16.2053279877
76,62,16.5005722046
78,64,16.041185379
83,70,16.3478813171
85,73,16.1053199768
90,77,16.1177940369
92,79,16.2856082916
95,83,16.1967582703
96,85,16.0310668945
100,93,16.1375770569
102,98,15.8114881516
104,106,15.6453561783
106,110,15.9574308395
108,118,15.848944664
108,121,16.0421333313
110,128,15.8114881516
111,131,15.8990297318
113,134,15.5128879547
114,135,15.5884857178
117,140,15.7167482376
118,143,15.6912794113
119,147,15.6310482025
119,150,15.4071826935
120,154,15.4105129242
121,155,15.5401926041
121,159,15.6924552917
120,161,15.8903484344
118,162,15.5094509125
118,163,15.4337434769
117,166,15.9848556519
115,166,15.5328989029
113,167,15.6045455933
111,169,15.7465810776
109,172,15.8256931305
109,174,15.5331668854
108,178,15.6986427307
108,181,15.52546978
108,188,15.7448043823
109,191,15.57807827
109,196,15.6225795746
109,196,15.6920518875
109,197,15.4445571899
109,197,15.4558811188
111,197,15.6582212448
112,196,15.8998985291
112,195,15.232843399
112,194,15.0918445587
110,193,15.2519350052
109,193,15.1573915482
109,196,15.1929864883
109,198,15.3335027695
108,201,14.9862279892
107,201,15.0506601334
107,203,15.4267749786
106,204,15.1469545364
106,207,15.1408128738
106,209,15.1163167953
105,212,15.4081840515
105,213,15.1681137085
106,216,15.0684862137
105,217,14.9483261108
104,220,15.0260295868
104,221,14.9859437943
104,225,14.7378396988
103,226,14.6268844604
100,229,14.7549829483
98,231,14.9512548447
96,235,15.0677089691
95,238,15.5003385544
94,241,14.9383621216
94,243,14.7936162949
92,248,14.7055416107
91,250,14.6046142578
91,255,14.7055416107
91,258,14.679895401
93,263,14.6718912125
94,265,15.0749950409
95,270,14.6709709167
96,274,14.7764844894
98,282,14.7166242599
98,286,14.8781967163
100,294,14.5603199005
99,298,14.5773439407
100,305,14.6164512634
99,308,14.6651611328
98,313,14.6073570251
99,314,14.5797433853
99,320,14.4401702881
100,321,14.5912532806
99,325,14.4848709106
98,327,14.5774803162
98,331,14.430970192
97,333,14.8092575073
96,338,15.9159660339
96,339,14.6073513031
95,341,14.5063581467
95,342,14.9403114319
93,345,14.800860405
93,346,14.8085393906
92,346,15.0276918411
91,348,14.5874757767
91,351,14.3179216385
89,351,13.8294172287
89,352,13.0863523483
90,351,12.2577505112
90,352,11.5975131989
92,352,10.1119747162
91,353,7.5664730072
90,353,7.0711679459
0,0,0
0,0,0
0,0,0
630,16,9.2196445465
629,16,16.27891922
628,15,15.4030218124
627,24,24.4183292389
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
614,338,23.7119102478
625,346,10.6302461624
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,245,13.3417644501
4,247,14.7055416107
13,249,15.2174329758
19,250,14.7140388489
29,252,14.117023468
34,252,13.7973823547
43,254,14.2746095657
48,254,14.0062980652
58,255,13.8702735901
62,256,13.7296304703
70,257,13.7296304703
73,257,13.7009181976
80,259,13.8561315536
83,260,13.8080043793
88,263,13.8620061874
90,263,13.873793602
98,263,13.6971626282
103,263,13.9015388489
112,264,13.7045698166
118,265,13.9284887314
130,265,13.9339160919
140,266,13.8112230301
152,267,13.4567737579
159,268,13.46479702
170,271,13.7659797668
175,272,13.5209178925
185,275,13.3627185822
189,277,13.4644708633
196,280,13.2438020706
201,282,13.2175302505
209,288,13.4324474335
214,292,13.4537239075
222,297,13.2935218811
225,300,13.4895019531
232,305,13.2335357666
235,308,13.4630117416
240,311,13.4630117416
243,312,13.3344926834
249,316,12.9808549881
251,318,13.4929056168
258,323,13.5443706512
259,325,13.2967061996
264,330,13.3184957504
266,333,13.1331481934
271,339,13.2383022308
272,342,13.2175350189
277,349,13.0001001358
279,351,12.8550605774
286,353,10.0499753952
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
629,19,11.768702507
628,19,13.0649347305
621,19,14.6475315094
618,19,14.4049701691
611,19,13.6989498138
607,17,14.3270492554
602,14,14.7055416107
600,11,14.0090255737
593,7,13.9041194916
590,7,13.5109109879
586,5,12.6614313126
584,5,13.2489700317
578,4,12.1758956909
574,2,12.2577505112
568,2,11.6727180481
566,1,10.1119747162
560,1,8.5587215424
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
510,1,7.6486291885
504,1,7.0711679459
502,1,9.1242437363
497,1,10.5476112366
498,4,10.7704296112
493,7,13.4891004562
490,10,13.8459300995
482,20,13.7634572983
480,24,13.5883750916
477,34,13.0142869949
475,39,13.3344688416
474,46,13.1641283035
473,50,13.1264562607
472,58,13.3455066681
472,63,13.6015710831
470,71,13.3250980377
470,75,13.413107872
469,85,13.117816925
469,89,13.542219162
469,97,13.1475229263
467,101,13.2285289764
467,109,13.2004785538
466,113,13.1868019104
466,120,13.209944725
465,122,12.9038610458
466,129,12.8773651123
465,132,12.903588295
465,140,12.9039621353
465,145,13.313627243
465,153,12.7516841888
468,159,12.8260889053
472,169,12.9234933853
474,174,12.6638317108
479,185,12.7781953812
480,190,12.8476171494
481,200,12.5243396759
482,206,12.7822589874
483,217,13.1079597473
485,224,12.8063488007
486,234,12.7793283463
488,240,13.2303104401
491,248,12.91472435
492,253,12.9234933853
497,263,12.8476314545
498,267,12.7874345779
504,277,12.4880990982
508,283,12.3491888046
513,293,12.549993515
8,153,13.4443664551
19,150,12.996679306
24,149,12.9811210632
33,146,12.9028234482
38,146,12.9123983383
46,146,13.2159528732
50,145,13.2144613266
56,145,13.0680990219
59,145,12.9600639343
65,146,13.1263456345
67,146,13.1762580872
72,145,13.1417198181
74,146,13.2004785538
78,146,13.3162631989
80,145,13.5293674469
84,145,13.3691244125
88,145,13.5856542587
96,146,13.5320034027
99,147,13.8407154083
110,150,13.5261611938
116,152,13.6482915878
128,155,13.1319665909
135,157,13.0982055664
147,161,13.1153497696
153,163,13.0810976028
163,169,13.418920517
167,173,13.2577438354
177,180,13.1823997498
182,183,13.0223264694
191,189,13.1287698746
196,193,13.0326309204
204,201,13.2713222504
207,206,13.3161239624
214,215,13.2854299545
217,219,13.1302204132
223,229,13.5556516647
227,235,13.4630117416
233,247,13.4630117416
235,252,13.3657827377
239,262,13.5474052429
240,265,13.478263855
241,269,13.1501455307
242,270,13.6639451981
242,273,13.5093564987
243,274,13.8902158737
243,278,13.9304151535
243,280,13.2362699509
244,283,13.5839958191
244,284,13.7977495193
245,284,13.5293674469
245,285,13.3691091537
243,288,13.3623342514
242,288,13.6015710831
239,287,13.5647039413
239,286,13.1000642776
238,284,13.4582586288
238,283,13.7391824722
237,280,13.6599407196
236,277,13.486287117
234,276,13.5394973755
233,274,13.6015710831
230,271,13.5403108597
230,269,13.3344898224
227,266,13.5228385925
227,265,13.2905015945
224,260,13.4630117416
223,259,13.2854299545
221,256,13.1848745346
219,255,13.210319519
217,252,13.2073488235
216,251,13.2854299545
214,248,13.3247842789
214,246,13.1029167175
213,244,13.1264505386
213,243,13.2804422379
211,240,13.2053003311
210,238,13.0888910294
207,235,13.214474678
206,234,13.2175350189
206,235,12.9909801483
205,235,13.0810956955
205,236,13.0694732666
205,236,12.9808549881
205,236,13.0152187347
206,235,12.8161058426
206,234,13.1305341721
206,234,13.2525243759
208,234,13.2994718552
208,233,13.3212690353
208,234,13.2004785538
207,233,13.1806659698
206,235,13.1264505386
205,235,13.2073488235
203,237,13.2394742966
203,238,13.2073431015
201,241,13.1471939087
200,243,13.3212690353
200,245,13.153046608
200,248,13.4804058075
201,250,13.4630117416
200,251,13.1349964142
200,253,13.2854299545
200,255,13.1264600754
200,259,13.2854299545
200,261,13.2129535675
198,265,13.1617927551
198,266,13.0454034805
197,270,13.4280843735
195,272,13.5694494247
192,275,13.4630117416
191,276,13.4630117416
188,277,13.5420379639
187,278,13.6250782013
186,278,13.6639451981
187,278,13.2823600769
188,277,13.4630117416
189,275,13.2900285721
193,272,13.4990634918
196,271,13.3807487488
200,267,13.382566452
202,266,13.6015710831
206,264,13.3032073975
208,263,13.2741527557
211,263,13.4757347107
212,263,13.2053003311
215,265,13.2240333557
217,266,13.3309803009
223,269,13.4630117416
225,271,13.6250782013
231,274,13.4816503525
234,276,13.6771793365
238,280,13.4567737579
242,281,13.3986282349
250,283,13.4463272095
253,283,13.4547052383
261,285,13.3758678436
263,285,13.3379306793
266,288,13.6565999985
266,291,13.5121707916
264,294,13.3344945908
263,295,13.200592041
260,299,13.6015710831
257,299,13.5093564987
253,299,13.1492929459
250,300,13.0912771225
242,299,13.0810956955
239,298,13.4750318527
235,298,13.4019641876
233,297,13.3344926834
230,294,13.3063220978
230,293,13.418920517
228,289,13.3921937943
226,285,13.2335357666
224,281,13.2854299545
223,279,12.9420890808
219,278,13.1319513321
217,278,13.0169582367
212,280,13.1776361465
205,286,13.1436882019
204,287,13.320857048
202,290,13.0626926422
201,292,12.9912347794
199,296,13.0532960892
200,298,13.2480831146
202,300,12.9728517532
203,301,12.9848146439
205,303,13.1248226166
206,304,13.0342521667
208,305,13.0600366592
208,305,13.06138134
211,309,13.124505043
213,311,12.767282486
218,316,13.209944725
220,317,13.2426509857
223,322,13.0020303726
225,323,12.797539711
229,325,12.6332025528
231,326,12.7703475952
234,329,12.779009819
235,330,12.5001001358
234,333,12.5001001358
232,335,12.6920824051
231,337,12.819560051
230,338,12.7789878845
228,339,12.5001001358
225,340,12.3491888046
224,343,12.7419776917
221,343,12.4492807388
217,344,13.147567749
216,344,12.672867775
209,345,12.955083847
204,346,12.911699295
203,347,12.8161058426
198,349,12.8219795227
198,349,12.8161058426
625,189,13.6776638031
621,190,13.8221158981
616,191,13.1249055862
613,192,13.7296304703
606,193,13.4630117416
601,193,13.0855236053
597,196,13.124505043
592,197,13.4371843338
587,202,13.0086355209
584,205,13.214468956
578,209,12.9508800507
577,213,12.6524868011
573,216,12.5480365753
572,217,13.1264600754
571,217,12.8653450012
571,217,12.8787117004
572,217,13.2488899231
573,217,13.4351291656
572,216,13.0586204529
571,217,13.313627243
566,217,12.7790079117
564,219,12.7236757278
561,221,13.0385046005
559,222,12.8476314545
557,224,13.313627243
557,225,13.0385046005
557,225,13.0123004913
558,225,12.7364835739
558,224,13.209944725
560,225,13.214468956
562,225,13.205283165
563,224,12.7874326706
566,225,12.9051008224
569,225,13.3921470642
573,226,13.0385046005
576,228,13.2967176437
578,229,13.0694713593
580,232,13.4630117416
579,234,13.2438154221
578,236,13.4630117416
574,240,13.0385046005
573,243,12.9909677505
570,248,13.2362613678
564,251,12.9235010147
553,256,13.2104301453
549,259,13.0662212372
536,262,12.6968688965
531,264,13.1264600754
521,266,13.0385046005
517,267,12.903963089
509,268,13.4630117416
505,268,12.3491888046
500,272,12.8376903534
497,274,12.4835805893
493,275,12.5121278763
492,276,12.7476491928
491,275,12.6195297241
490,272,12.8556642532
489,269,13.2004785538
489,268,13.0385046005
486,264,13.0385046005
484,262,12.7722568512
484,262,12.7673149109
483,263,12.8261146545
483,265,12.90417099
484,267,13.4630117416
484,269,13.3341665268
484,268,13.2804536819
482,268,13.3910722733
480,268,12.8195724487
476,268,13.3910722733
475,269,13.4990577698
473,272,13.2438020706
473,273,13.6015710831
472,276,13.2240190506
472,280,13.1293067932
473,286,12.505188942
473,289,13.00203228
474,294,13.0423641205
474,296,13.214468956
472,299,13.0385046005
470,302,13.2004785538
463,309,13.2817144394
458,313,13.1737985611
448,321,13.2479248047
441,324,12.779001236
425,332,13.1279010773
421,334,12.5121355057
406,339,13.1195812225
393,346,13.3184814453
378,352,12.6590890884
375,352,11.6727180481
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
242,353,8.0623579025
235,353,7.0711679459
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
272,1,10.0499753952
273,1,12.5400362015
276,4,13.6015710831
279,5,13.3861484528
283,9,14.0301923752
284,12,14.5534057617
283,19,14.0803041458
282,23,13.7791719437
276,33,13.5795679092
272,37,13.5318918228
263,47,13.6015710831
258,51,14.1225976944
250,61,13.733341217
247,66,13.6468267441
245,75,13.7296304703
245,79,13.953827858
251,81,14.0136318207
255,80,13.8303012848
264,78,13.7705917358
268,77,13.8731899261
275,78,14.4894390106
280,80,13.8397903442
286,89,14.1510715485
288,91,14.1215648651
293,101,13.7593669891
296,105,13.7714948654
300,116,13.7726640701
303,123,13.7485361099
307,132,13.9836483002
307,133,13.9464254379
308,139,14.3486242294
307,144,13.926533699
302,153,13.4630117416
299,158,14.0232715607
289,169,13.7296304703
285,175,13.5403079987
276,188,13.603679657
272,194,13.7977495193
268,207,14.0806331635
266,214,14.7182922363
262,223,14.3703718185
261,228,14.4223051071
256,235,14.3805942535
253,238,14.410695076
245,245,14.0418872833
241,248,14.5853185654
232,253,14.4223051071
227,256,14.7055416107
217,259,14.8705615997
212,259,14.4120874405
204,258,14.3669452667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
607,196,24.8244819641
0,0,0
0,0,0
609,207,22.8528881073
0,0,0
609,216,23.162569046
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
531,352,9.6177921295
527,316,11.0171728134
525,304,11.1019020081
519,280,11.180439949
514,268,11.0259780884
504,248,11.1318502426
500,241,11.6071014404
492,232,12.1017713547
489,229,12.1038188934
485,226,11.9269609451
486,226,11.9269609451
489,227,11.9269609451
489,229,12.1017866135
487,240,12.5699510574
486,247,12.9864997864
486,250,12.6532707214
487,253,12.7244529724
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
524,1,10.5844173431
521,4,11.0226163864
516,7,12.8426904678
514,7,13.0270805359
512,10,13.6650943756
511,10,13.5770530701
511,10,14.0674600601
511,10,13.6650943756
509,10,13.5770530701
507,10,13.2597942352
504,12,14.1261310577
501,14,13.0810966492
497,17,14.3179216385
496,19,13.0385046005
491,25,13.2541418076
489,28,13.9284887314
485,34,13.2266845703
483,40,13.0786409378
477,49,13.0116987228
473,54,13.2320966721
469,63,13.3455495834
467,67,13.3543663025
467,81,12.9808549881
464,89,12.8161840439
460,93,12.8161058426
454,98,13.0020256042
452,101,13.0385046005
446,101,12.6778268814
444,102,12.6492109299
441,103,13.0034790039
441,105,13.0030040741
444,111,13.0583734512
445,115,12.6500396729
448,123,12.663816452
450,126,12.8964834213
452,131,12.772028923
453,133,12.8344230652
455,135,12.9808549881
456,137,12.8773508072
459,141,13.2224254608
458,141,13.0504837036
461,146,12.8653450012
462,149,12.9234962463
463,155,12.8161582947
466,160,13.0201654434
467,165,12.8476314545
469,168,12.903588295
472,173,13.0385046005
472,173,12.8689527512
475,173,12.6198949814
475,173,12.9235162735
473,172,12.8161058426
472,171,12.6211585999
471,171,12.6246833801
471,172,12.7770328522
470,173,13.0385046005
469,173,12.8949718475
469,173,12.687081337
467,172,12.5770807266
466,172,12.8710613251
465,171,12.3491888046
462,169,12.4194078445
461,170,12.5380744934
459,172,12.5312709808
458,174,12.4446792603
458,177,12.4255666733
458,180,12.6320075989
456,182,12.5591449738
455,183,12.3491888046
454,184,12.3884820938
453,184,12.5121412277
456,185,12.3893909454
457,187,12.1527318954
456,190,12.2498044968
456,192,12.2277526855
454,193,12.5756826401
454,192,12.4874458313
453,188,12.3243970871
452,185,12.3625621796
451,179,12.3554782867
450,175,12.4920902252
447,165,12.284403801
447,163,12.57949543
442,158,12.5409326553
440,155,12.0934867859
439,151,12.2066555023
439,149,12.198012352
444,144,12.032283783
447,141,12.20291996
458,138,12.5001001358
464,136,12.2912034988
478,136,12.3491888046
485,137,12.9095020294
496,138,12.3491888046
501,141,12.8161058426
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
466,139,11.5021562576
464,138,11.4416055679
458,139,11.1149787903
452,140,11.23620224
448,141,11.5516147614
444,141,12.1656255722
442,139,11.3358840942
440,139,11.2768554688
