X,Y
-1.01645073,-0.72047541
-1.01678164,-0.71674208
-1.01570588,-0.71218497
-1.01786426,-0.70936731
-1.01962508,-0.70727288
-1.02050032,-0.70546391
-1.01936264,-0.7081499
-1.02090645,-0.7115525
-1.02306185,-0.71038598
-1.02129197,-0.71372277
-1.0231237,-0.70816103
-1.02517158,-0.70566527
-1.01881239,-0.70697015
-1.01695386,-0.70635968
-1.01626764,-0.70930417
-1.01691717,-0.70188324
-1.01341165,-0.70304775
-1.01461828,-0.70374566
-1.0138627,-0.70373755
-1.01735928,-0.69935641
-1.01414066,-0.70292797
-1.01775078,-0.70040249
-1.02054589,-0.70007304
-1.01874622,-0.70567084
-1.02129397,-0.69917194
-1.01984187,-0.70572686
-1.02055208,-0.6988187
-1.01865066,-0.69521688
-1.01459341,-0.70035241
-1.01635161,-0.70054334
-1.02032451,-0.70293317
-1.01737191,-0.70298992
-1.01260699,-0.70574973
-1.01330097,-0.70397933
-1.01641187,-0.70995377
-1.01659296,-0.7107378
-1.0187186,-0.70832074
-1.02018369,-0.71195054
0.35621671,-0.31469822
0.35463383,-0.31420265
-1.03149951,-0.71955571
-1.03411234,-0.71677353
-1.03048169,-0.71667027
-1.0321904,-0.71678898
-1.03520152,-0.71426852
-1.03278526,-0.71142808
-1.02888085,-0.71176269
-1.02926439,-0.70744215
-1.02669581,-0.70539313
-1.02648532,-0.70475448
-1.02980841,-0.70369066
-1.03468574,-0.70167325
-1.03943681,-0.6950259
-1.03182801,-0.6994302
-1.03015918,-0.69622307
-1.03470602,-0.6948005
-1.04098957,-0.69952456
-1.04266529,-0.70457231
-1.03480632,-0.70778465
-1.04000823,-0.7072594
-1.0281309,-0.70465504
-1.0234422,-0.70165484
-1.01176636,-0.70772477
-1.00841387,-0.70770604
-1.00424054,-0.70979664
-1.0077471,-0.7093218
-1.00594498,-0.71654879
-1.00235652,-0.71668566
-0.99264947,-0.7209678
-0.99528005,-0.72276047
-1.00086763,-0.72504178
-1.01043151,-0.71577479
-1.01392405,-0.71976195
-1.01203586,-0.72684698
-1.01605289,-0.7240936
-1.01093386,-0.73086289
-1.01413437,-0.7301922
-1.01497574,-0.72242099
-1.01483702,-0.71714835
-1.01225542,-0.7160159
-1.00322222,-0.70953297
-1.00591334,-0.70438604
-1.00364375,-0.70495505
-1.01483495,-0.706318
-1.01387237,-0.70284469
-1.01283967,-0.7028892
-1.01465718,-0.70587404
-1.02455891,-0.70238299
-1.02511093,-0.70540809
-1.02406962,-0.7060442
-1.02439199,-0.70965665
-1.02831789,-0.71198207
-1.02902421,-0.70934122
-1.02485194,-0.70554756
-1.02985222,-0.7018427
-1.03305069,-0.69580215
-1.03836421,-0.69458611
-1.02990536,-0.7022418
-1.02851543,-0.70325337
-1.0274081,-0.70725491
-1.02747744,-0.70638051
-1.02870466,-0.71020529
-1.02918652,-0.70864184
-1.01815657,-0.70768009
-1.01312073,-0.71153036
-1.01484101,-0.7107752
-1.01444893,-0.71217383
-1.01346999,-0.71080102
-1.00904893,-0.71200769
-1.01128224,-0.71146789
-1.00874516,-0.71075232
-1.00288956,-0.72004853
-1.00781749,-0.71829544
-1.01291774,-0.72022103
-1.00385186,-0.71992947
-1.00574192,-0.71880526
-1.00760999,-0.71307279
-1.01376313,-0.71671567
-1.01083753,-0.71840833
-1.00222898,-0.72191049
0.39281887,-0.31405689
0.39429956,-0.31543648
0.38694497,-0.31854857
0.38787285,-0.31660055
0.37951777,-0.31501779
0.38118333,-0.31363254
0.38576201,-0.3083505
0.37447499,-0.3064293
0.37651402,-0.30136887
0.37917204,-0.30172712
0.37396506,-0.30575837
0.37351053,-0.3123105
0.36964027,-0.31724016
0.3597783,-0.31561223
0.35761096,-0.31994386
0.3554976,-0.32141558
0.35941753,-0.31949475
0.36379766,-0.31989127
0.3701098,-0.31482326
0.37073563,-0.31479061
0.37279796,-0.30982395
0.36938804,-0.30882051
0.36383921,-0.30969971
0.36050634,-0.31059377
0.35502277,-0.31233481
0.35084748,-0.3107715
0.35116557,-0.31536406
0.35319806,-0.31859681
0.35298445,-0.31624383
0.34457235,-0.31408471
0.34691752,-0.31602843
0.34795898,-0.31610228
0.34850208,-0.31864878
0.34771483,-0.31624093
0.35003774,-0.31381074
0.35741932,-0.30878427
0.36469103,-0.31058678
0.36785009,-0.31523813
0.37668765,-0.314991
0.37471105,-0.31070891
0.37483072,-0.31089681
0.38447561,-0.30836255
0.39127264,-0.31158998
0.38262917,-0.32046285
0.39012364,-0.31378691
0.39958402,-0.31768543
0.3872222,-0.32059526
0.37238379,-0.31798404
0.37341077,-0.31829387
0.37057143,-0.3214406
0.37091327,-0.31424956
0.36448967,-0.31189309
0.36251235,-0.31354004
0.35820096,-0.31895166
0.3517763,-0.31870395
0.35331553,-0.32392823
0.34903461,-0.3265092
0.35207875,-0.3318665
0.34970479,-0.32709363
0.34918005,-0.32273237
0.34938464,-0.32053142
0.3518938,-0.31922266
0.35167651,-0.31547948
0.34639987,-0.30891246
0.34428889,-0.30914833
0.34128227,-0.3081259
0.34734275,-0.31594376
0.34723132,-0.31453201
0.35778353,-0.31378412
0.35563387,-0.31635383
0.34934697,-0.31014733
0.3501954,-0.3090784
0.3473052,-0.3069999
0.34706927,-0.30311291
0.34302693,-0.29645053
0.34444793,-0.30229993
0.34437489,-0.30456161
0.34384967,-0.30201116
0.35129938,-0.31363863
0.35389565,-0.31651536
0.36284963,-0.30306748
0.37182953,-0.30336339
0.36990815,-0.30844644
0.3849748,-0.29984149
0.38535892,-0.30975021
0.37951342,-0.30941757
0.36545471,-0.31437858
0.38910257,-0.31138782
0.3995522,-0.29986463
0.37452559,-0.30799526
0.36889763,-0.30396696
0.38648492,-0.29850006
0.39581919,-0.28484096
-0.55089003,0.96666718
-0.51759652,0.96089141
-0.49241262,0.95530757
-0.44778163,0.94231286
-0.41546581,0.93721469
0.38200298,-0.29210099
0.38881199,-0.29249734
0.38523701,-0.30038883
0.37257434,-0.29795249
0.3721521,-0.28778728
0.36285963,-0.2813216
-0.17274786,0.9097172
-0.1672372,0.91209233
-0.15863027,0.9221395
-0.15742979,0.92807757
-0.15846401,0.94137985
-0.1613084,0.9523965
0.65833618,0.85604432
0.65605805,0.86435284
0.65338999,0.87372669
0.65494224,0.873259
0.66667278,0.87441729
0.67247327,0.87298124
0.6822434,0.88647219
0.68205766,0.87733518
0.68613785,0.87756143
0.70436174,0.88556601
0.6968902,0.88076732
0.68705351,0.88062695
0.67417743,0.87899849
0.67070054,0.88353397
0.65484664,0.87083971
0.63420354,0.86421676
0.6326388,0.8533009
0.63629404,0.85211424
0.63421748,0.85665973
0.63655449,0.86065906
0.64200512,0.87128925
0.64889168,0.87688375
0.65102166,0.88025149
0.6494807,0.87785539
0.64823515,0.89007654
0.64926705,0.88972946
0.65436762,0.88021054
0.65434015,0.86337521
0.65840154,0.85593684
0.65914589,0.86797996
0.66973478,0.87022246
0.67479769,0.86507278
0.69170923,0.86856596
0.68335868,0.86805783
0.68132508,0.87164956
0.68596318,0.87153012
0.67689428,0.87232294
0.67386468,0.87399759
0.668568,0.865826
0.66892418,0.87030772
0.66471283,0.86253654
0.66577406,0.86659713
0.67166502,0.85563066
0.67094672,0.85024257
0.67874915,0.84981088
0.68075697,0.85104022
0.68002113,0.84793629
0.67349028,0.84290644
0.67444966,0.83494068
0.6690321,0.8330206
0.67053981,0.83221626
1.97905677,0.70709176
1.99209947,0.61995847
2.01559699,0.63184946
1.95863247,0.57417642
1.94063589,0.57921986
1.92852197,0.52843495
1.92345759,0.48356142
1.91680152,0.50400223
1.90753056,0.43590476
1.89339582,0.39746137
1.899201,0.42810263
1.88055027,0.42845048
1.89195198,0.43813418
1.90182204,0.46366135
1.89879951,0.4711608
1.89267555,0.48593009
1.88533634,0.48591532
1.89130867,0.50889149
1.88972224,0.52090883
1.89055773,0.54329216
1.88927396,0.54448162
2.08390453,0.79793042
2.05858689,0.79270226
2.10119085,0.7869867
2.10122021,0.76758509
2.11543747,0.77990272
2.14010805,0.7676981
2.11757066,0.77375862
2.10476582,0.78682725
2.08297119,0.79269173
2.07619757,0.79183619
2.06636413,0.79577807
2.0365705,0.80068341
1.87591872,0.59939207
1.87747305,0.56579445
1.87271267,0.6005423
2.01113224,0.80073134
1.88347693,0.5906369
2.00951271,0.7801565
1.88906346,0.5534007
1.88231731,0.57130255
1.87430411,0.52121393
1.87125807,0.53350001
1.86892501,0.54225271
1.87122381,0.52997327
1.87079163,0.56809449
1.87428579,0.55138123
1.87103608,0.54115973
1.87178518,0.56674445
1.86949849,0.5893196
1.87262658,0.5845271
1.8920201,0.53019921
1.90060434,0.51547738
1.92009565,0.49732449
2.09907326,0.77866549
2.10195881,0.80761307
2.10302162,0.82428304
2.1063323,0.84796577
2.08869192,0.8438338
2.089285,0.83326567
2.07325587,0.81590669
2.06068594,0.79349346
2.29154258,0.77690387
2.25996904,0.76640264
2.05512652,0.76762738
2.07979184,0.75885207
1.90536235,0.33463332
1.88597838,0.2891597
1.88243235,0.28594675
1.87898973,0.25855586
1.87835547,0.25253423
1.87113512,0.24516538
1.86593263,0.23943922
1.86080612,0.22959494
1.85688019,0.22890565
1.85870864,0.21955207
1.84464726,0.21635102
1.84723593,0.21819515
1.84365745,0.22887085
1.85826389,0.23801496
1.86033535,0.23742306
1.85784894,0.21769667
1.85441781,0.21389552
1.84982137,0.18511448
1.84294753,0.17186721
1.84204579,0.16235805
1.84881809,0.15435188
1.85383507,0.10254934
1.85077571,0.07007678
1.8567976,0.03257016
1.85744156,0.01992824
1.86143239,-0.00132669
1.8623829,-0.01699867
1.86283537,-0.03939059
1.87341814,-0.03244157
1.8783297,-0.02718399
1.87880821,-0.02588765
1.87529635,-0.0196037
1.87412008,-0.01737117
1.8568695,-0.00244468
1.86363821,0.00334091
1.84785303,0.00859646
1.85238461,0.00994609
1.84624841,0.03636
1.84182861,0.04963587
1.86447742,0.10376798
1.86581278,0.08962501
1.8721832,0.10588386
1.8770685,0.12455367
1.86002553,0.14744595
1.85650465,0.15618868
1.86390062,0.19657898
1.87681776,0.20594825
1.88584528,0.25673413
1.88260155,0.27577444
1.87533468,0.31589463
1.87510626,0.33678478
1.8633751,0.382157
2.4864374,0.8876208
2.46841526,0.88809055
1.84231691,0.46641086
1.86666881,0.5075415
2.48251263,0.87735404
1.85903318,0.55732868
1.86325553,0.62751552
2.45731608,0.84292885
1.84914875,0.64417127
1.8468821,0.66169386
2.46200687,0.82040091
1.85352606,0.67328275
1.85530348,0.66814873
2.48783312,0.82093306
2.4989053,0.81738381
2.50051269,0.81655739
2.51845785,0.81011062
2.52339959,0.78557509
2.54560391,0.78807043
2.54593844,0.79076899
2.52831468,0.80056687
2.57152497,0.78987603
2.58117443,0.78624447
2.54920442,0.78519852
2.56294288,0.79396197
2.57524361,0.8096121
2.61013855,0.81348842
2.60622436,0.81845167
2.59315433,0.81965124
2.59290777,0.81131466
2.55605585,0.8031412
2.5714285,0.79189077
2.57092979,0.79260815
2.57142222,0.81262879
2.59643116,0.81928026
2.5893671,0.81237214
2.58239783,0.81306456
2.56414107,0.8284109
1.82924568,0.3048019
1.84164997,0.29853064
1.84595081,0.29923681
1.83870332,0.28773245
1.83978506,0.27615912
1.84603989,0.28735308
1.84132965,0.27566055
1.8429949,0.29798736
1.84684232,0.30726357
1.84065521,0.32476341
1.83955213,0.3322064
1.84215712,0.34176529
1.84058985,0.34979129
1.84025386,0.365671
1.83951598,0.38070185
1.84619441,0.39280635
1.85104214,0.39142727
1.85683324,0.3954239
1.85615337,0.40826969
1.86000799,0.41401152
1.85555234,0.44393741
2.02166498,0.8474453
2.03056538,0.84655609
2.03720417,0.8439514
2.03700425,0.83535105
1.86846915,0.58687712
2.2324185,0.83919457
1.86538744,0.61555463
1.85848239,0.6181674
1.84561047,0.62179908
1.84375347,0.60386635
1.84846734,0.5834534
2.16172012,0.79933662
1.85435228,0.58609408
2.08697889,0.8266107
2.01670473,0.81965605
2.05862566,0.8005367
2.05215268,0.80052009
1.84894091,0.61240607
1.84891121,0.60918418
1.85016714,0.57458466
1.85939762,0.5749365
1.85940996,0.51687796
1.86502729,0.52393516
1.86188618,0.48153417
1.85572791,0.43601473
1.85913272,0.4133151
1.86153239,0.40779562
1.86470046,0.40692084
1.86676627,0.40760732
1.85979237,0.38205774
1.85490418,0.37117068
1.83495456,0.35131186
1.82282726,0.29339195
1.81421439,0.29377042
1.82902734,0.33075549
2.17910546,2.28507829
2.17756712,2.27149614
2.15541876,2.21531959
0.42684737,0.87052248
0.5052707,0.85544378
0.51828232,0.85362045
0.50931814,0.85450674
0.50226393,0.85317625
0.53570574,0.85497667
0.54973413,0.85381832
0.56020762,0.85143121
0.56864547,0.85538302
0.58716397,0.86774177
0.5892617,0.86697918
0.59279025,0.85844149
0.58998483,0.85392484
0.59821952,0.8549451
0.59566075,0.86357804
0.5933121,0.86787395
0.59476615,0.87537924
0.5994567,0.8769946
0.59213883,0.87598016
0.59496538,0.88218257
0.58796436,0.89033251
0.59247532,0.89565595
0.59553117,0.89862637
0.59882012,0.89845325
0.60244514,0.88762459
0.59752354,0.88097866
0.58510344,0.87550876
0.5785951,0.87684952
0.55814331,0.87299814
0.55262671,0.86410556
0.55875278,0.85765338
0.55787101,0.85409406
0.56763137,0.83359307
0.58550759,0.86076084
0.59424433,0.86612717
0.60433617,0.8595153
0.60110537,0.86888682
0.60619952,0.86336312
1.86759474,-0.19500647
1.85626376,-0.22547391
0.25854492,-0.26380919
0.25972171,-0.2644448
0.26782941,-0.26050427
0.27145744,-0.26065752
0.27479389,-0.26152645
0.27165042,-0.25716698
0.26976312,-0.26184629
0.26518614,-0.26208101
0.25925733,-0.26566075
0.26153778,-0.26280247
0.26059191,-0.26560794
0.26151169,-0.2666599
0.26252178,-0.27468538
0.25877958,-0.27577356
0.26409583,-0.27790092
0.26111291,-0.28226507
0.25296661,-0.29073769
0.25531549,-0.28552241
0.25994551,-0.28466215
0.26678426,-0.278832
0.27487606,-0.28146861
0.27701131,-0.28594352
0.26949542,-0.27557738
0.26502762,-0.27065161
0.25680091,-0.27027014
0.26794502,-0.25899716
0.2683199,-0.2535844
0.27419777,-0.25252757
0.27794215,-0.25573014
0.28752655,-0.26755073
0.29525598,-0.27340878
0.29069791,-0.27515387
0.29489737,-0.27842788
0.29344282,-0.27482122
0.29388954,-0.26641322
0.29220341,-0.25906449
0.29135483,-0.25881638
0.29014039,-0.26116571
0.28955742,-0.26008895
0.29120983,-0.26105001
0.29323931,-0.26249621
0.2872698,-0.26407322
0.28880409,-0.26501833
0.29121975,-0.26775401
0.29138028,-0.2687794
0.29235636,-0.25991053
0.29017553,-0.25684656
0.2939235,-0.25079101
0.29294393,-0.2468908
0.28563476,-0.24006784
0.28285874,-0.24027164
0.28389143,-0.24304624
0.28208844,-0.24792715
0.2866268,-0.24777771
0.2849521,-0.24926897
0.28601569,-0.24801849
0.28311363,-0.24733943
0.28183161,-0.23988299
0.28244033,-0.2392221
0.28234668,-0.23958954
0.28294012,-0.23983733
0.28330567,-0.24651913
0.28164742,-0.25043213
0.28358326,-0.25837906
0.28666943,-0.25445551
0.28592499,-0.25523883
0.28283094,-0.25083212
0.28614801,-0.25398831
0.28398765,-0.24845116
0.28925886,-0.24555759
0.29581242,-0.24582231
0.28843592,-0.25460198
0.28700346,-0.25532573
0.28505421,-0.24902294
0.28735478,-0.24610798
0.28597702,-0.23698406
0.28814682,-0.22821786
0.2886412,-0.22831369
0.28988596,-0.22378394
0.28885326,-0.21840324
0.28614155,-0.21944897
0.27947778,-0.22763912
0.28320565,-0.22711118
0.28280627,-0.23439353
0.28943434,-0.23208435
0.30134441,-0.23950391
0.30725824,-0.23457533
0.31598906,-0.23999951
0.32405874,-0.24207848
0.32648179,-0.24745493
0.33018541,-0.25037155
0.32444773,-0.25548267
0.32177927,-0.26091662
0.30898717,-0.263149
0.30983276,-0.27013483
0.30020297,-0.27505239
1.93659752,0.09298916
0.28695616,-0.2613341
0.28555154,-0.25747949
0.27203578,-0.24014233
0.27202296,-0.23423469
0.27374393,-0.23035181
0.28076986,-0.23210591
0.28820686,-0.2351396
0.29432633,-0.23250789
0.29398359,-0.23574506
0.29607174,-0.23587958
0.28903418,-0.23938556
0.28684125,-0.23765406
0.27924576,-0.22857085
0.27901496,-0.22720949
0.27431988,-0.23126453
0.26987147,-0.22950591
0.26943417,-0.23495244
0.27049089,-0.2384445
0.26992872,-0.2437669
0.26802495,-0.23913317
0.27038665,-0.23187978
0.27065208,-0.22971956
0.26943584,-0.22283238
0.26680315,-0.21891296
0.26075625,-0.21962809
0.26102235,-0.22174457
0.26201232,-0.22113557
0.26278222,-0.22359519
0.27236887,-0.22630826
0.27047597,-0.22412124
0.27029394,-0.23140532
0.27306989,-0.23570432
0.27685978,-0.24269829
0.26103312,-0.2467563
1.90800798,0.18282347
0.27014904,-0.23549052
0.28012959,-0.23976125
0.27420861,-0.23950827
0.26299795,-0.24170686
0.27503575,-0.23937257
0.27389238,-0.23607955
0.28456386,-0.23314493
0.2881518,-0.23467792
0.29044696,-0.24331486
0.28924824,-0.24249899
0.29734593,-0.25073927
0.29755806,-0.244603
0.29501155,-0.24793724
0.29125848,-0.24447538
0.28626553,-0.23335033
0.28173557,-0.23013513
0.2761403,-0.21861731
0.27727957,-0.21780589
0.27991394,-0.21734231
0.2843102,-0.21740434
0.2941855,-0.21731078
0.29870618,-0.21420175
0.30201421,-0.2120978
0.30637934,-0.20499504
0.30325635,-0.21779178
0.30474308,-0.21446406
0.31425335,-0.22237745
0.31269715,-0.22832579
0.30838902,-0.2298261
0.30444596,-0.22814387
0.29085939,-0.23095179
0.28489565,-0.22816694
0.29886715,-0.22770869
0.30741693,-0.23092332
0.30695245,-0.23875893
0.30680282,-0.24828599
0.30805057,-0.25243908
0.30209646,-0.24624729
1.92558191,0.34698334
0.29537707,-0.22687408
0.29202412,-0.23131722
0.28432621,-0.24690531
0.2811348,-0.25054909
0.26632064,-0.25581094
0.26470423,-0.24974253
0.26189102,-0.24974915
0.25247239,-0.25540422
0.26556371,-0.25481574
0.27235458,-0.25110756
0.27648359,-0.25185284
0.27618812,-0.25211069
0.27592005,-0.24939454
0.26527064,-0.24817201
0.26854751,-0.25360774
0.2609997,-0.2583494
0.26015111,-0.25134556
0.25873598,-0.25862394
0.26950064,-0.25794669
0.27368657,-0.2629369
0.29117994,-0.26571546
0.29789742,-0.26876177
0.30848722,-0.26514619
0.32052474,-0.25771952
0.31146402,-0.2512157
0.30318496,-0.25023268
0.29743272,-0.24765828
0.29487026,-0.24397037
0.30709604,-0.25501018
0.30245364,-0.2588609
0.30553553,-0.25921315
0.30428222,-0.26301045
0.31045165,-0.2480223
0.31143154,-0.23882752
0.31197594,-0.23744826
0.30597872,-0.23375052
0.31130116,-0.23035898
0.31916583,-0.2258089
0.32454797,-0.22641387
0.32026029,-0.22889716
0.31822072,-0.22809899
0.31356335,-0.24014479
0.31489009,-0.24511097
0.33024902,-0.25196156
0.33204341,-0.2529834
0.32734138,-0.25381383
0.32492338,-0.2619219
1.95876573,0.2245456
0.31115438,-0.26528127
0.30859033,-0.2650927
0.29635482,-0.25880557
0.29805219,-0.26120079
0.2929899,-0.24817688
0.29418712,-0.24548457
0.28962129,-0.24910298
0.28861267,-0.25633599
0.27583083,-0.26580416
0.27108723,-0.25893765
0.23453808,-0.2535793
0.24593543,-0.24333654
0.25435958,-0.24510937
0.2678743,-0.24779815
0.27543361,-0.24303166
0.27371243,-0.24917453
0.27842305,-0.249026
0.28222709,-0.24899241
0.28849615,-0.25718161
0.29106229,-0.25395235
0.29302882,-0.25588817
0.29311125,-0.25259357
0.29935659,-0.25946053
0.2955255,-0.25479152
0.29350146,-0.25346973
0.2888661,-0.25787341
0.28523335,-0.25511868
0.2809369,-0.26059863
0.28639292,-0.26664048
0.28695657,-0.25976435
0.29908534,-0.26630067
0.31251702,-0.26409414
0.32012839,-0.25346318
0.32283252,-0.24743497
0.31864316,-0.24544659
0.32274147,-0.24865956
0.30792897,-0.2524445
0.30553176,-0.25716807
0.29242802,-0.25838638
0.29392369,-0.25682687
0.31154868,-0.26150583
0.30960788,-0.25510875
0.30247233,-0.24995487
0.30094335,-0.25418552
0.28923074,-0.25507283
0.29379287,-0.26086287
0.29667761,-0.26467521
0.29913063,-0.25978904
0.29993376,-0.26884624
0.30337509,-0.25997375
0.30575662,-0.26639691
0.29727634,-0.25436339
0.29840779,-0.25293974
0.29526553,-0.26039051
0.29846474,-0.26820063
0.29613847,-0.258955
0.29921123,-0.25573093
1.43506549,-1.50254227
1.43527661,-1.50328682
1.43817314,-1.50637628
1.43753861,-1.50213749
1.43407378,-1.48367797
1.42986587,-1.48080142
1.43372696,-1.48209035
1.42944882,-1.48316903
1.43142541,-1.48097881
1.43296319,-1.48471075
1.43357465,-1.48507596
1.43181189,-1.4844078
1.42790889,-1.48177361
1.42228281,-1.48323534
1.42501783,-1.48779221
1.42347807,-1.50079365
1.43141962,-1.52437133
1.43852003,-1.52392167
1.45542546,-1.52520933
1.46361181,-1.53027409
1.46251808,-1.50941667
1.45670763,-1.50049785
1.44813742,-1.48884916
1.45171736,-1.49385227
1.45208924,-1.49691386
1.45958961,-1.50302533
1.47176528,-1.51233513
1.48133935,-1.51409966
1.47850627,-1.50266196
2.19366121,-1.67993723
1.77675521,-1.65685494
1.7816451,-1.24587522
2.09516972,-0.05121638
2.0422436,-0.04929262
1.99226785,-0.04762594
1.98917466,-0.04759666
1.98307103,-0.04615282
1.99716301,-0.04271494
2.00248096,-0.03426814
2.01014764,-0.02634939
1.98431655,-0.02990732
1.98550318,-0.01822983
1.42462824,-1.43514696
1.41905563,-1.43135832
1.39555048,-1.42767781
1.40297042,-1.44036434
1.40742764,-1.4584261
1.40105963,-1.46751296
1.39641961,-1.48868054
1.41405819,-1.49217239
1.39732548,-1.50369972
1.41273955,-1.50336568
1.42478832,-1.49867371
1.96138532,-0.11678847
1.97370659,-0.16196526
1.43396313,-1.51282005
1.97213689,-0.20499371
1.42254879,-1.53143732
1.43972436,-1.51441648
1.42053632,-1.52650273
1.44054599,-1.51307755
1.43235077,-1.51494924
1.43505571,-1.51081051
1.43059382,-1.51223719
1.44000959,-1.51213013
1.43843848,-1.50846613
1.43448998,-1.50142858
1.43223047,-1.49997106
1.44290283,-1.49396175
1.435637,-1.49394703
1.43952356,-1.49050918
1.45015105,-1.49022245
1.44085393,-1.48618356
1.94966111,-0.85161887
1.93577028,-0.88465712
1.92862212,-0.88044274
1.93941043,-0.88768797
1.92474192,-0.889621
1.95629059,-0.90386139
1.95725262,-0.91039235
-0.34712268,-1.19420678
-0.3722056,-1.18043531
-0.4107264,-1.15162197
-0.43285508,-1.1324626
-0.46530331,-1.10228907
0.03957411,-1.8448934
0.0362103,-1.85921014
0.03736554,-1.86710408
0.02984165,-1.8609225
0.03091672,-1.85933013
0.02978147,-1.86514434
0.03637762,-1.86625696
0.02481005,-1.8366847
-0.61672923,-0.88618708
0.34608199,-0.25334867
0.34229582,-0.24468579
0.35117284,-0.23656162
0.35656314,-0.24484804
0.35924373,-0.24854901
0.35887923,-0.24944885
0.34915161,-0.26117446
0.34672509,-0.26902376
0.34060361,-0.2725048
0.34396295,-0.27150466
0.34475131,-0.26583643
0.34808158,-0.26486831
0.35729921,-0.26686532
0.35953973,-0.26405852
0.36997672,-0.2524406
0.37145827,-0.2417329
0.37042183,-0.23333643
0.37044163,-0.22973096
0.36634615,-0.23936665
0.36710968,-0.23789839
0.36257886,-0.24444171
0.36574776,-0.23994
0.36211932,-0.23741847
0.36366312,-0.2331439
0.35344192,-0.23798044
0.35522963,-0.23745346
0.34731614,-0.24517621
0.3479038,-0.24747941
0.34577225,-0.25514499
0.34828176,-0.26240935
0.34240898,-0.2740015
0.34535992,-0.27992578
0.33973072,-0.28482128
0.33884098,-0.28409149
0.32759288,-0.28251193
0.32369098,-0.28353462
0.34365723,-0.28092624
0.35107111,-0.2830345
0.35610805,-0.28207082
0.34937995,-0.27754382
0.34057255,-0.27393502
0.33830476,-0.27385765
0.34038101,-0.26604619
0.34304653,-0.26553373
0.34509296,-0.26418952
0.3449545,-0.26865632
0.35294434,-0.25955139
0.35038162,-0.2597921
0.36160025,-0.25579538
0.3618385,-0.25202699
0.35266166,-0.24717077
0.34525641,-0.25067906
0.35023327,-0.25371968
0.34222045,-0.2657318
0.3415986,-0.27601362
0.34480784,-0.28285608
0.34743976,-0.28978173
1.99967537,-0.04971285
1.98713936,-0.0487713
1.98901339,-0.0579604
1.97725068,-0.05425857
1.97342104,-0.05646874
1.96818425,-0.0603829
1.96677029,-0.05765062
1.96650894,-0.05932949
1.96713566,-0.06264157
1.96238574,-0.06758772
1.96822426,-0.07269292
1.96954647,-0.07096159
