id,frame,X,Y,orientation
-1,frame000000.png,0,0,0
-1,frame000001.png,0,0,0
-1,frame000002.png,0,0,0
-1,frame000003.png,0,0,0
-1,frame000004.png,0,0,0
-1,frame000005.png,0,0,0
-1,frame000006.png,0,0,0
-1,frame000007.png,0,0,0
-1,frame000008.png,0,0,0
-1,frame000009.png,0,0,0
-1,frame000010.png,0,0,0
-1,frame000011.png,0,0,0
-1,frame000012.png,0,0,0
-1,frame000013.png,0,0,0
-1,frame000014.png,0,0,0
-1,frame000015.png,0,0,0
-1,frame000016.png,0,0,0
-1,frame000017.png,0,0,0
-1,frame000018.png,0,0,0
-1,frame000019.png,0,0,0
-1,frame000020.png,0,0,0
-1,frame000021.png,0,0,0
-1,frame000022.png,0,0,0
-1,frame000023.png,0,0,0
-1,frame000024.png,0,0,0
-1,frame000025.png,0,0,0
0,frame000026.png,538,328,1.2908252085787777
0,frame000027.png,609,219,1.2477155026478428
0,frame000028.png,581,240,1.385144080849765
0,frame000029.png,547,249,1.337215288373579
0,frame000030.png,538,273,1.332143749324827
0,frame000031.png,518,277,1.3052472098472832
0,frame000032.png,510,302,1.2335988964577818
0,frame000033.png,493,309,1.3173688895344884
0,frame000034.png,480,323,1.235647476139077
0,frame000035.png,477,335,1.205297785281302
0,frame000036.png,458,353,1.278731229048883
-1,frame000037.png,0,0,0
-1,frame000038.png,0,0,0
0,frame000039.png,476,304,1.5295222275228648
-1,frame000040.png,0,0,0
-1,frame000041.png,0,0,0
-1,frame000042.png,0,0,0
-1,frame000043.png,0,0,0
-1,frame000044.png,0,0,0
-1,frame000045.png,0,0,0
-1,frame000046.png,0,0,0
-1,frame000047.png,0,0,0
-1,frame000048.png,0,0,0
-1,frame000049.png,0,0,0
-1,frame000050.png,0,0,0
-1,frame000051.png,0,0,0
-1,frame000052.png,0,0,0
-1,frame000053.png,0,0,0
-1,frame000054.png,0,0,0
-1,frame000055.png,0,0,0
-1,frame000056.png,0,0,0
-1,frame000057.png,0,0,0
-1,frame000058.png,0,0,0
-1,frame000059.png,0,0,0
-1,frame000060.png,0,0,0
-1,frame000061.png,0,0,0
0,frame000062.png,258,408,1.2525587333298729
0,frame000063.png,263,376,1.2699166832409463
0,frame000064.png,252,359,1.347465034676644
0,frame000065.png,255,346,1.2937243751864946
0,frame000066.png,245,338,1.339751172486539
0,frame000067.png,243,314,1.3114235660583557
0,frame000068.png,236,290,1.289982450276423
0,frame000069.png,234,278,1.291389103075356
0,frame000070.png,226,266,1.2899188776918313
0,frame000071.png,225,245,1.2837572680750984
0,frame000072.png,221,222,1.2626977076700865
0,frame000073.png,220,213,1.266398104315722
0,frame000074.png,215,194,1.2585582137813929
0,frame000075.png,216,184,1.2462919320812378
0,frame000076.png,218,164,1.2380484127261988
0,frame000077.png,223,155,1.2332409297573597
0,frame000078.png,229,138,1.2249009450199673
0,frame000079.png,235,132,1.227306177634505
0,frame000080.png,239,119,1.2251645113033114
0,frame000081.png,246,112,1.2089800971006415
0,frame000082.png,251,97,1.1956690610813268
0,frame000083.png,257,87,1.1871371028659463
0,frame000084.png,265,80,1.1849708517406121
0,frame000085.png,270,72,1.1597051812361638
0,frame000086.png,273,71,1.1875202147573523
0,frame000087.png,277,68,1.1758956528164226
0,frame000088.png,281,70,1.1881068950893998
0,frame000089.png,285,73,1.1967573215360703
0,frame000090.png,289,78,1.198514829391762
0,frame000091.png,289,84,1.1761666681671807
0,frame000092.png,289,94,1.200896814481703
0,frame000093.png,287,99,1.1972281344504012
0,frame000094.png,288,106,1.2270681800573704
0,frame000095.png,281,118,1.2195001199462847
0,frame000096.png,274,132,1.240442011685687
0,frame000097.png,269,145,1.2543563316632478
0,frame000098.png,255,159,1.2595324405308146
0,frame000099.png,251,166,1.2672748018825357
0,frame000100.png,234,181,1.2778566687740072
0,frame000101.png,214,196,1.2890838064431096
0,frame000102.png,208,203,1.2963725099892716
0,frame000103.png,198,211,1.3013177817952843
0,frame000104.png,182,220,1.308078636899112
0,frame000105.png,177,226,1.3175135838949144
0,frame000106.png,152,240,1.3287765454505367
0,frame000107.png,146,245,1.3311714170338815
0,frame000108.png,119,255,1.3350200449822849
0,frame000109.png,98,262,1.3435352397037454
0,frame000110.png,74,270,1.3386867093150308
0,frame000111.png,44,277,1.3415258136848744
0,frame000112.png,31,278,1.3410870345560764
0,frame000113.png,7,277,1.348704042431393
-1,frame000114.png,0,0,0
-1,frame000115.png,0,0,0
-1,frame000116.png,0,0,0
-1,frame000117.png,0,0,0
-1,frame000118.png,0,0,0
-1,frame000119.png,0,0,0
-1,frame000120.png,0,0,0
-1,frame000121.png,0,0,0
-1,frame000122.png,0,0,0
-1,frame000123.png,0,0,0
-1,frame000124.png,0,0,0
-1,frame000125.png,0,0,0
-1,frame000126.png,0,0,0
-1,frame000127.png,0,0,0
-1,frame000128.png,0,0,0
-1,frame000129.png,0,0,0
-1,frame000130.png,0,0,0
-1,frame000131.png,0,0,0
-1,frame000132.png,0,0,0
-1,frame000133.png,0,0,0
-1,frame000134.png,0,0,0
-1,frame000135.png,0,0,0
-1,frame000136.png,0,0,0
-1,frame000137.png,0,0,0
-1,frame000138.png,0,0,0
-1,frame000139.png,0,0,0
-1,frame000140.png,0,0,0
-1,frame000141.png,0,0,0
-1,frame000142.png,0,0,0
-1,frame000143.png,0,0,0
-1,frame000144.png,0,0,0
-1,frame000145.png,0,0,0
-1,frame000146.png,0,0,0
-1,frame000147.png,0,0,0
-1,frame000148.png,0,0,0
-1,frame000149.png,0,0,0
-1,frame000150.png,0,0,0
-1,frame000151.png,0,0,0
-1,frame000152.png,0,0,0
-1,frame000153.png,0,0,0
-1,frame000154.png,0,0,0
-1,frame000155.png,0,0,0
-1,frame000156.png,0,0,0
-1,frame000157.png,0,0,0
-1,frame000158.png,0,0,0
-1,frame000159.png,0,0,0
-1,frame000160.png,0,0,0
-1,frame000161.png,0,0,0
-1,frame000162.png,0,0,0
-1,frame000163.png,0,0,0
-1,frame000164.png,0,0,0
-1,frame000165.png,0,0,0
-1,frame000166.png,0,0,0
-1,frame000167.png,0,0,0
-1,frame000168.png,0,0,0
-1,frame000169.png,0,0,0
-1,frame000170.png,0,0,0
-1,frame000171.png,0,0,0
-1,frame000172.png,0,0,0
-1,frame000173.png,0,0,0
-1,frame000174.png,0,0,0
-1,frame000175.png,0,0,0
-1,frame000176.png,0,0,0
-1,frame000177.png,0,0,0
-1,frame000178.png,0,0,0
-1,frame000179.png,0,0,0
-1,frame000180.png,0,0,0
-1,frame000181.png,0,0,0
-1,frame000182.png,0,0,0
-1,frame000183.png,0,0,0
-1,frame000184.png,0,0,0
-1,frame000185.png,0,0,0
-1,frame000186.png,0,0,0
-1,frame000187.png,0,0,0
-1,frame000188.png,0,0,0
-1,frame000189.png,0,0,0
-1,frame000190.png,0,0,0
-1,frame000191.png,0,0,0
-1,frame000192.png,0,0,0
-1,frame000193.png,0,0,0
-1,frame000194.png,0,0,0
-1,frame000195.png,0,0,0
-1,frame000196.png,0,0,0
-1,frame000197.png,0,0,0
-1,frame000198.png,0,0,0
-1,frame000199.png,0,0,0
-1,frame000200.png,0,0,0
-1,frame000201.png,0,0,0
-1,frame000202.png,0,0,0
-1,frame000203.png,0,0,0
-1,frame000204.png,0,0,0
-1,frame000205.png,0,0,0
-1,frame000206.png,0,0,0
-1,frame000207.png,0,0,0
-1,frame000208.png,0,0,0
-1,frame000209.png,0,0,0
-1,frame000210.png,0,0,0
-1,frame000211.png,0,0,0
-1,frame000212.png,0,0,0
-1,frame000213.png,0,0,0
-1,frame000214.png,0,0,0
-1,frame000215.png,0,0,0
-1,frame000216.png,0,0,0
-1,frame000217.png,0,0,0
-1,frame000218.png,0,0,0
-1,frame000219.png,0,0,0
-1,frame000220.png,0,0,0
-1,frame000221.png,0,0,0
-1,frame000222.png,0,0,0
-1,frame000223.png,0,0,0
-1,frame000224.png,0,0,0
-1,frame000225.png,0,0,0
-1,frame000226.png,0,0,0
-1,frame000227.png,0,0,0
-1,frame000228.png,0,0,0
-1,frame000229.png,0,0,0
-1,frame000230.png,0,0,0
-1,frame000231.png,0,0,0
-1,frame000232.png,0,0,0
-1,frame000233.png,0,0,0
-1,frame000234.png,0,0,0
-1,frame000235.png,0,0,0
-1,frame000236.png,0,0,0
-1,frame000237.png,0,0,0
-1,frame000238.png,0,0,0
-1,frame000239.png,0,0,0
-1,frame000240.png,0,0,0
-1,frame000241.png,0,0,0
-1,frame000242.png,0,0,0
-1,frame000243.png,0,0,0
-1,frame000244.png,0,0,0
-1,frame000245.png,0,0,0
-1,frame000246.png,0,0,0
-1,frame000247.png,0,0,0
-1,frame000248.png,0,0,0
-1,frame000249.png,0,0,0
-1,frame000250.png,0,0,0
-1,frame000251.png,0,0,0
-1,frame000252.png,0,0,0
-1,frame000253.png,0,0,0
-1,frame000254.png,0,0,0
-1,frame000255.png,0,0,0
-1,frame000256.png,0,0,0
-1,frame000257.png,0,0,0
-1,frame000258.png,0,0,0
-1,frame000259.png,0,0,0
-1,frame000260.png,0,0,0
-1,frame000261.png,0,0,0
-1,frame000262.png,0,0,0
-1,frame000263.png,0,0,0
-1,frame000264.png,0,0,0
-1,frame000265.png,0,0,0
-1,frame000266.png,0,0,0
-1,frame000267.png,0,0,0
-1,frame000268.png,0,0,0
-1,frame000269.png,0,0,0
-1,frame000270.png,0,0,0
-1,frame000271.png,0,0,0
-1,frame000272.png,0,0,0
-1,frame000273.png,0,0,0
-1,frame000274.png,0,0,0
-1,frame000275.png,0,0,0
-1,frame000276.png,0,0,0
-1,frame000277.png,0,0,0
-1,frame000278.png,0,0,0
-1,frame000279.png,0,0,0
-1,frame000280.png,0,0,0
-1,frame000281.png,0,0,0
-1,frame000282.png,0,0,0
-1,frame000283.png,0,0,0
-1,frame000284.png,0,0,0
-1,frame000285.png,0,0,0
-1,frame000286.png,0,0,0
-1,frame000287.png,0,0,0
-1,frame000288.png,0,0,0
-1,frame000289.png,0,0,0
-1,frame000290.png,0,0,0
-1,frame000291.png,0,0,0
-1,frame000292.png,0,0,0
-1,frame000293.png,0,0,0
-1,frame000294.png,0,0,0
-1,frame000295.png,0,0,0
-1,frame000296.png,0,0,0
-1,frame000297.png,0,0,0
-1,frame000298.png,0,0,0
-1,frame000299.png,0,0,0
-1,frame000300.png,0,0,0
-1,frame000301.png,0,0,0
-1,frame000302.png,0,0,0
-1,frame000303.png,0,0,0
-1,frame000304.png,0,0,0
-1,frame000305.png,0,0,0
-1,frame000306.png,0,0,0
-1,frame000307.png,0,0,0
-1,frame000308.png,0,0,0
-1,frame000309.png,0,0,0
-1,frame000310.png,0,0,0
-1,frame000311.png,0,0,0
-1,frame000312.png,0,0,0
-1,frame000313.png,0,0,0
-1,frame000314.png,0,0,0
-1,frame000315.png,0,0,0
-1,frame000316.png,0,0,0
-1,frame000317.png,0,0,0
-1,frame000318.png,0,0,0
-1,frame000319.png,0,0,0
-1,frame000320.png,0,0,0
-1,frame000321.png,0,0,0
3,frame000322.png,343,23,-1.8806187936059178
-1,frame000323.png,0,0,0
3,frame000324.png,338,55,-1.693773134362969
3,frame000325.png,343,37,-1.914951989517272
0,frame000326.png,240,52,1.3665090916686595
3,frame000327.png,342,39,-1.976725406570857
0,frame000328.png,386,56,3.023385198013938
3,frame000329.png,334,63,-1.6754469642402696
-1,frame000330.png,0,0,0
3,frame000331.png,319,93,-1.2642488730689208
1,frame000332.png,489,67,2.729466541012303
3,frame000333.png,331,39,-1.845152412655524
3,frame000334.png,330,40,-1.84282651801756
0,frame000335.png,507,54,1.8410644677149441
1,frame000336.png,452,68,1.5787976294733337
-1,frame000337.png,0,0,0
-1,frame000338.png,0,0,0
-1,frame000339.png,0,0,0
-1,frame000340.png,0,0,0
-1,frame000341.png,0,0,0
-1,frame000342.png,0,0,0
-1,frame000343.png,0,0,0
-1,frame000344.png,0,0,0
-1,frame000345.png,0,0,0
-1,frame000346.png,0,0,0
-1,frame000347.png,0,0,0
-1,frame000348.png,0,0,0
-1,frame000349.png,0,0,0
-1,frame000350.png,0,0,0
-1,frame000351.png,0,0,0
-1,frame000352.png,0,0,0
-1,frame000353.png,0,0,0
-1,frame000354.png,0,0,0
-1,frame000355.png,0,0,0
-1,frame000356.png,0,0,0
-1,frame000357.png,0,0,0
-1,frame000358.png,0,0,0
-1,frame000359.png,0,0,0
3,frame000360.png,307,1,-2.1090015429695046
0,frame000361.png,456,70,2.279625285170187
0,frame000362.png,454,74,-2.5524594821234388
3,frame000363.png,306,38,-2.0485704423562434
3,frame000364.png,307,54,-2.1245667301233935
3,frame000365.png,307,61,-2.1250176982675035
1,frame000366.png,-6,3,-2.8134059509622285
3,frame000367.png,309,92,-2.1518413771668334
-1,frame000368.png,0,0,0
3,frame000369.png,312,148,-2.085169361049295
3,frame000370.png,314,164,-2.089786186053734
3,frame000371.png,314,183,-2.084653170628182
3,frame000372.png,315,192,-2.090573995813813
3,frame000373.png,315,209,-2.080790639063062
3,frame000374.png,315,219,-2.0592986996603377
3,frame000375.png,316,227,-2.089726558160089
3,frame000376.png,319,245,-2.04950784005386
3,frame000377.png,323,255,-2.063314330308443
3,frame000378.png,323,260,-2.0486727409084438
3,frame000379.png,326,264,-2.054984404788545
3,frame000380.png,326,268,-2.0460456705202335
3,frame000381.png,328,267,-2.0596572268656623
3,frame000382.png,328,270,-2.0596916699935366
3,frame000383.png,330,269,-2.045242607402211
3,frame000384.png,332,265,-2.0716780108012474
3,frame000385.png,333,262,-2.085188786093926
3,frame000386.png,333,263,-2.074719562983408
3,frame000387.png,334,258,-2.081423407339347
3,frame000388.png,335,256,-2.0858151028288483
-1,frame000389.png,0,0,0
3,frame000390.png,335,247,-2.0973494021818815
3,frame000391.png,335,243,-2.0783602414079847
3,frame000392.png,336,237,-2.1178246958980216
3,frame000393.png,335,236,-2.0768708999158085
3,frame000394.png,336,227,-2.1137080793172087
3,frame000395.png,336,224,-2.111847695492148
3,frame000396.png,335,216,-2.1258421794119853
3,frame000397.png,334,218,-2.1001153927290583
3,frame000398.png,333,215,-2.098034486694695
3,frame000399.png,333,213,-2.116110226984644
3,frame000400.png,333,208,-2.148687262428218
-1,frame000401.png,0,0,0
3,frame000402.png,331,209,-2.138330128823247
3,frame000403.png,330,212,-2.1388922389962963
3,frame000404.png,329,213,-2.1412479788978587
3,frame000405.png,326,218,-2.1155520197238165
3,frame000406.png,325,220,-2.125232687610105
3,frame000407.png,323,227,-2.1208382507040118
3,frame000408.png,321,238,-2.131332797144596
3,frame000409.png,320,245,-2.157168352504928
3,frame000410.png,318,253,-2.1259350147114664
3,frame000411.png,318,254,-2.1390976986014762
3,frame000412.png,317,270,-2.127229040296187
3,frame000413.png,318,280,-2.172960905402117
3,frame000414.png,315,296,-2.0977990901265255
3,frame000415.png,314,317,-2.0624060917176608
3,frame000416.png,314,338,-2.0584658117879338
-1,frame000417.png,0,0,0
2,frame000418.png,347,270,2.5690159092153007
1,frame000419.png,387,247,2.230216920643134
3,frame000420.png,303,465,-1.7132502667397824
3,frame000421.png,339,346,-2.7473967903679335
-1,frame000422.png,0,0,0
-1,frame000423.png,0,0,0
-1,frame000424.png,0,0,0
-1,frame000425.png,0,0,0
-1,frame000426.png,0,0,0
-1,frame000427.png,0,0,0
-1,frame000428.png,0,0,0
-1,frame000429.png,0,0,0
-1,frame000430.png,0,0,0
-1,frame000431.png,0,0,0
-1,frame000432.png,0,0,0
-1,frame000433.png,0,0,0
-1,frame000434.png,0,0,0
-1,frame000435.png,0,0,0
-1,frame000436.png,0,0,0
-1,frame000437.png,0,0,0
-1,frame000438.png,0,0,0
-1,frame000439.png,0,0,0
-1,frame000440.png,0,0,0
-1,frame000441.png,0,0,0
-1,frame000442.png,0,0,0
-1,frame000443.png,0,0,0
-1,frame000444.png,0,0,0
-1,frame000445.png,0,0,0
-1,frame000446.png,0,0,0
-1,frame000447.png,0,0,0
-1,frame000448.png,0,0,0
-1,frame000449.png,0,0,0
-1,frame000450.png,0,0,0
-1,frame000451.png,0,0,0
-1,frame000452.png,0,0,0
-1,frame000453.png,0,0,0
-1,frame000454.png,0,0,0
-1,frame000455.png,0,0,0
-1,frame000456.png,0,0,0
-1,frame000457.png,0,0,0
-1,frame000458.png,0,0,0
-1,frame000459.png,0,0,0
-1,frame000460.png,0,0,0
-1,frame000461.png,0,0,0
-1,frame000462.png,0,0,0
-1,frame000463.png,0,0,0
-1,frame000464.png,0,0,0
-1,frame000465.png,0,0,0
-1,frame000466.png,0,0,0
-1,frame000467.png,0,0,0
-1,frame000468.png,0,0,0
-1,frame000469.png,0,0,0
-1,frame000470.png,0,0,0
-1,frame000471.png,0,0,0
-1,frame000472.png,0,0,0
-1,frame000473.png,0,0,0
-1,frame000474.png,0,0,0
-1,frame000475.png,0,0,0
-1,frame000476.png,0,0,0
-1,frame000477.png,0,0,0
-1,frame000478.png,0,0,0
-1,frame000479.png,0,0,0
-1,frame000480.png,0,0,0
-1,frame000481.png,0,0,0
-1,frame000482.png,0,0,0
-1,frame000483.png,0,0,0
-1,frame000484.png,0,0,0
-1,frame000485.png,0,0,0
-1,frame000486.png,0,0,0
-1,frame000487.png,0,0,0
-1,frame000488.png,0,0,0
-1,frame000489.png,0,0,0
-1,frame000490.png,0,0,0
-1,frame000491.png,0,0,0
-1,frame000492.png,0,0,0
-1,frame000493.png,0,0,0
-1,frame000494.png,0,0,0
-1,frame000495.png,0,0,0
-1,frame000496.png,0,0,0
-1,frame000497.png,0,0,0
-1,frame000498.png,0,0,0
-1,frame000499.png,0,0,0
-1,frame000500.png,0,0,0
-1,frame000501.png,0,0,0
-1,frame000502.png,0,0,0
-1,frame000503.png,0,0,0
-1,frame000504.png,0,0,0
-1,frame000505.png,0,0,0
-1,frame000506.png,0,0,0
-1,frame000507.png,0,0,0
-1,frame000508.png,0,0,0
-1,frame000509.png,0,0,0
-1,frame000510.png,0,0,0
-1,frame000511.png,0,0,0
-1,frame000512.png,0,0,0
-1,frame000513.png,0,0,0
-1,frame000514.png,0,0,0
-1,frame000515.png,0,0,0
-1,frame000516.png,0,0,0
-1,frame000517.png,0,0,0
-1,frame000518.png,0,0,0
-1,frame000519.png,0,0,0
-1,frame000520.png,0,0,0
-1,frame000521.png,0,0,0
-1,frame000522.png,0,0,0
-1,frame000523.png,0,0,0
-1,frame000524.png,0,0,0
-1,frame000525.png,0,0,0
-1,frame000526.png,0,0,0
-1,frame000527.png,0,0,0
-1,frame000528.png,0,0,0
-1,frame000529.png,0,0,0
-1,frame000530.png,0,0,0
-1,frame000531.png,0,0,0
-1,frame000532.png,0,0,0
-1,frame000533.png,0,0,0
-1,frame000534.png,0,0,0
-1,frame000535.png,0,0,0
-1,frame000536.png,0,0,0
-1,frame000537.png,0,0,0
-1,frame000538.png,0,0,0
-1,frame000539.png,0,0,0
-1,frame000540.png,0,0,0
-1,frame000541.png,0,0,0
-1,frame000542.png,0,0,0
-1,frame000543.png,0,0,0
-1,frame000544.png,0,0,0
-1,frame000545.png,0,0,0
-1,frame000546.png,0,0,0
-1,frame000547.png,0,0,0
-1,frame000548.png,0,0,0
-1,frame000549.png,0,0,0
-1,frame000550.png,0,0,0
-1,frame000551.png,0,0,0
-1,frame000552.png,0,0,0
-1,frame000553.png,0,0,0
-1,frame000554.png,0,0,0
-1,frame000555.png,0,0,0
-1,frame000556.png,0,0,0
-1,frame000557.png,0,0,0
-1,frame000558.png,0,0,0
-1,frame000559.png,0,0,0
-1,frame000560.png,0,0,0
-1,frame000561.png,0,0,0
-1,frame000562.png,0,0,0
-1,frame000563.png,0,0,0
-1,frame000564.png,0,0,0
-1,frame000565.png,0,0,0
-1,frame000566.png,0,0,0
-1,frame000567.png,0,0,0
-1,frame000568.png,0,0,0
-1,frame000569.png,0,0,0
-1,frame000570.png,0,0,0
-1,frame000571.png,0,0,0
-1,frame000572.png,0,0,0
-1,frame000573.png,0,0,0
-1,frame000574.png,0,0,0
-1,frame000575.png,0,0,0
-1,frame000576.png,0,0,0
-1,frame000577.png,0,0,0
-1,frame000578.png,0,0,0
-1,frame000579.png,0,0,0
-1,frame000580.png,0,0,0
-1,frame000581.png,0,0,0
-1,frame000582.png,0,0,0
-1,frame000583.png,0,0,0
-1,frame000584.png,0,0,0
-1,frame000585.png,0,0,0
-1,frame000586.png,0,0,0
-1,frame000587.png,0,0,0
-1,frame000588.png,0,0,0
-1,frame000589.png,0,0,0
-1,frame000590.png,0,0,0
-1,frame000591.png,0,0,0
-1,frame000592.png,0,0,0
-1,frame000593.png,0,0,0
-1,frame000594.png,0,0,0
-1,frame000595.png,0,0,0
-1,frame000596.png,0,0,0
-1,frame000597.png,0,0,0
-1,frame000598.png,0,0,0
-1,frame000599.png,0,0,0
-1,frame000600.png,0,0,0
-1,frame000601.png,0,0,0
-1,frame000602.png,0,0,0
-1,frame000603.png,0,0,0
-1,frame000604.png,0,0,0
-1,frame000605.png,0,0,0
-1,frame000606.png,0,0,0
-1,frame000607.png,0,0,0
-1,frame000608.png,0,0,0
-1,frame000609.png,0,0,0
-1,frame000610.png,0,0,0
-1,frame000611.png,0,0,0
-1,frame000612.png,0,0,0
-1,frame000613.png,0,0,0
-1,frame000614.png,0,0,0
-1,frame000615.png,0,0,0
-1,frame000616.png,0,0,0
-1,frame000617.png,0,0,0
-1,frame000618.png,0,0,0
-1,frame000619.png,0,0,0
-1,frame000620.png,0,0,0
-1,frame000621.png,0,0,0
-1,frame000622.png,0,0,0
-1,frame000623.png,0,0,0
-1,frame000624.png,0,0,0
-1,frame000625.png,0,0,0
-1,frame000626.png,0,0,0
-1,frame000627.png,0,0,0
-1,frame000628.png,0,0,0
-1,frame000629.png,0,0,0
-1,frame000630.png,0,0,0
-1,frame000631.png,0,0,0
-1,frame000632.png,0,0,0
-1,frame000633.png,0,0,0
-1,frame000634.png,0,0,0
-1,frame000635.png,0,0,0
-1,frame000636.png,0,0,0
-1,frame000637.png,0,0,0
-1,frame000638.png,0,0,0
-1,frame000639.png,0,0,0
-1,frame000640.png,0,0,0
-1,frame000641.png,0,0,0
